Run,Operation,Implementation,Datatype,Matrix Size,MetricType,Value
0,10,Python_Shared_Mem,uint64,2896,Memory Consumption,566.8515625
0,10,Python_Shared_Mem,uint64,2896,Average CPU Load,29.842857142857138
0,5,Python_Shared_Mem,uint64,2896,Execution Time,18.025269746780396
0,5,Python_Shared_Mem,uint64,2896,Memory Consumption,649.78515625
0,5,Python_Shared_Mem,uint64,2896,Average CPU Load,28.341666666666665
0,1,Python_Shared_Mem,uint8,8192,Execution Time,16.525508880615234
0,1,Python_Shared_Mem,uint8,8192,Memory Consumption,1764.98828125
0,1,Python_Shared_Mem,uint8,8192,Average CPU Load,24.80909090909091
0,10,Python_Shared_Mem,uint8,8192,Execution Time,70.60481595993042
0,10,Python_Shared_Mem,uint8,8192,Memory Consumption,3013.5703125
0,10,Python_Shared_Mem,uint8,8192,Average CPU Load,24.208510638297867
0,5,Python_Shared_Mem,uint8,8192,Execution Time,124.67158150672913
0,5,Python_Shared_Mem,uint8,8192,Memory Consumption,3637.09765625
0,5,Python_Shared_Mem,uint8,8192,Average CPU Load,26.24578313253012
0,1,Python_CopyInMemory,f64,2896,Execution Time,6.010134696960449
0,1,Python_CopyInMemory,f64,2896,Memory Consumption,1322.64453125
0,1,Python_CopyInMemory,f64,2896,Average CPU Load,31.625
0,10,Python_CopyInMemory,f64,2896,Execution Time,9.012598514556885
0,10,Python_CopyInMemory,f64,2896,Memory Consumption,1311.94140625
0,10,Python_CopyInMemory,f64,2896,Average CPU Load,27.916666666666668
0,5,Python_CopyInMemory,f64,2896,Execution Time,12.018840551376343
0,5,Python_CopyInMemory,f64,2896,Memory Consumption,1305.78515625
0,5,Python_CopyInMemory,f64,2896,Average CPU Load,20.474999999999998
0,1,Python_CopyInMemory,f32,4096,Execution Time,10.5162193775177
0,1,Python_CopyInMemory,f32,4096,Memory Consumption,2300.265625
0,1,Python_CopyInMemory,f32,4096,Average CPU Load,20.842857142857145
0,10,Python_CopyInMemory,f32,4096,Execution Time,21.034624099731445
0,10,Python_CopyInMemory,f32,4096,Memory Consumption,2298.16015625
0,10,Python_CopyInMemory,f32,4096,Average CPU Load,21.707142857142852
0,5,Python_CopyInMemory,f32,4096,Execution Time,21.03013515472412
0,5,Python_CopyInMemory,f32,4096,Memory Consumption,2296.83203125
0,5,Python_CopyInMemory,f32,4096,Average CPU Load,17.807142857142857
0,1,Python_CopyInMemory,int64,2896,Execution Time,6.01010799407959
0,1,Python_CopyInMemory,int64,2896,Memory Consumption,772.77734375
0,1,Python_CopyInMemory,int64,2896,Average CPU Load,20.55
0,10,Python_CopyInMemory,int64,2896,Execution Time,13.51968765258789
0,10,Python_CopyInMemory,int64,2896,Memory Consumption,865.0859375
0,10,Python_CopyInMemory,int64,2896,Average CPU Load,18.322222222222223
0,5,Python_CopyInMemory,int64,2896,Execution Time,21.030149698257446
0,5,Python_CopyInMemory,int64,2896,Memory Consumption,911.5546875
0,5,Python_CopyInMemory,int64,2896,Average CPU Load,20.55
0,1,Python_CopyInMemory,int32,4096,Execution Time,10.516653060913086
0,1,Python_CopyInMemory,int32,4096,Memory Consumption,1206.8515625
0,1,Python_CopyInMemory,int32,4096,Average CPU Load,22.11428571428571
0,10,Python_CopyInMemory,int32,4096,Execution Time,24.036707878112793
0,10,Python_CopyInMemory,int32,4096,Memory Consumption,1389.26171875
0,10,Python_CopyInMemory,int32,4096,Average CPU Load,21.637499999999996
0,5,Python_CopyInMemory,int32,4096,Execution Time,39.06415891647339
0,5,Python_CopyInMemory,int32,4096,Memory Consumption,1465.16796875
0,5,Python_CopyInMemory,int32,4096,Average CPU Load,20.923076923076923
0,1,Python_CopyInMemory,int8,8192,Execution Time,34.54824614524841
0,1,Python_CopyInMemory,int8,8192,Memory Consumption,3762.86328125
0,1,Python_CopyInMemory,int8,8192,Average CPU Load,27.660869565217393
0,10,Python_CopyInMemory,int8,8192,Execution Time,81.11282801628113
0,10,Python_CopyInMemory,int8,8192,Memory Consumption,2411.83984375
0,10,Python_CopyInMemory,int8,8192,Average CPU Load,26.681481481481473
0,5,Python_CopyInMemory,int8,8192,Execution Time,276.3808195590973
0,5,Python_CopyInMemory,int8,8192,Memory Consumption,2932.8828125
0,5,Python_CopyInMemory,int8,8192,Average CPU Load,26.866304347826084
0,1,Python_CopyInMemory,uint64,2896,Execution Time,4.511688947677612
0,1,Python_CopyInMemory,uint64,2896,Memory Consumption,535.95703125
0,1,Python_CopyInMemory,uint64,2896,Average CPU Load,34.699999999999996
0,10,Python_CopyInMemory,uint64,2896,Execution Time,12.017489910125732
0,10,Python_CopyInMemory,uint64,2896,Memory Consumption,704.859375
0,10,Python_CopyInMemory,uint64,2896,Average CPU Load,29.287499999999998
0,5,Python_CopyInMemory,uint64,2896,Execution Time,19.52885150909424
0,5,Python_CopyInMemory,uint64,2896,Memory Consumption,782.6328125
0,5,Python_CopyInMemory,uint64,2896,Average CPU Load,26.623076923076926
0,1,Python_CopyInMemory,uint8,8192,Execution Time,25.536911249160767
0,1,Python_CopyInMemory,uint8,8192,Memory Consumption,1891.8046875
0,1,Python_CopyInMemory,uint8,8192,Average CPU Load,26.811764705882354
0,10,Python_CopyInMemory,uint8,8192,Execution Time,417.5929265022278
0,10,Python_CopyInMemory,uint8,8192,Memory Consumption,3141.3515625
0,10,Python_CopyInMemory,uint8,8192,Average CPU Load,27.244604316546763
0,5,Python_CopyInMemory,uint8,8192,Execution Time,644.4213538169861
0,5,Python_CopyInMemory,uint8,8192,Memory Consumption,3765.671875
0,5,Python_CopyInMemory,uint8,8192,Average CPU Load,27.306993006992997
0,1,Python_BinaryFile,f64,2896,Execution Time,4.511005640029907
0,1,Python_BinaryFile,f64,2896,Memory Consumption,1001.4921875
0,1,Python_BinaryFile,f64,2896,Average CPU Load,32.266666666666666
0,10,Python_BinaryFile,f64,2896,Execution Time,7.511447429656982
0,10,Python_BinaryFile,f64,2896,Memory Consumption,1003.9921875
0,10,Python_BinaryFile,f64,2896,Average CPU Load,28.439999999999998
0,5,Python_BinaryFile,f64,2896,Execution Time,10.515156984329224
0,5,Python_BinaryFile,f64,2896,Memory Consumption,990.65625
0,5,Python_BinaryFile,f64,2896,Average CPU Load,29.514285714285712
0,1,Python_BinaryFile,f32,4096,Execution Time,7.512603282928467
0,1,Python_BinaryFile,f32,4096,Memory Consumption,1645.375
0,1,Python_BinaryFile,f32,4096,Average CPU Load,28.8
0,10,Python_BinaryFile,f32,4096,Execution Time,12.018805027008057
0,10,Python_BinaryFile,f32,4096,Memory Consumption,1648.265625
0,10,Python_BinaryFile,f32,4096,Average CPU Load,28.737499999999997
0,5,Python_BinaryFile,f32,4096,Execution Time,18.02792525291443
0,5,Python_BinaryFile,f32,4096,Memory Consumption,1642.08203125
0,5,Python_BinaryFile,f32,4096,Average CPU Load,28.25833333333333
0,1,Python_BinaryFile,int64,2896,Execution Time,4.507540702819824
0,1,Python_BinaryFile,int64,2896,Memory Consumption,652.46484375
0,1,Python_BinaryFile,int64,2896,Average CPU Load,32.233333333333334
0,10,Python_BinaryFile,int64,2896,Execution Time,10.516011953353882
0,10,Python_BinaryFile,int64,2896,Memory Consumption,741.98828125
0,10,Python_BinaryFile,int64,2896,Average CPU Load,29.7
0,5,Python_BinaryFile,int64,2896,Execution Time,18.02670383453369
0,5,Python_BinaryFile,int64,2896,Memory Consumption,784.59375
0,5,Python_BinaryFile,int64,2896,Average CPU Load,27.84166666666667
0,1,Python_BinaryFile,int32,4096,Execution Time,7.5107362270355225
0,1,Python_BinaryFile,int32,4096,Memory Consumption,945.1328125
